tweets,date,user_name,user_screen_name,user_followers,user_friends,user_verified,user_language,retweet_count,favorite_count
"I AM ON MY WAY, SEE YOU SOON! https://t.co/EgUBqPNlYh",Thu Feb 20 00:17:07 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,23898,119563
"I am pleased to announce that our highly respected Ambassador to Germany, @RichardGrenell, will become the Acting D… https://t.co/vGWzNRZDJb",Thu Feb 20 00:25:47 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,21386,90681
"....for the wonderful job he has done, and we look forward to working with him closely, perhaps in another capacity… https://t.co/vkAadjTUOo",Thu Feb 20 00:25:48 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,9510,44736
Wow! https://t.co/pXcAIFUt1u,Thu Feb 20 01:28:42 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,23069,106032
"A beautiful evening in Phoenix, Arizona with Great American Patriots. THANK YOU! https://t.co/kZ9fDTBiXa",Thu Feb 20 04:14:24 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,14591,63303
"The Democrat party is the party of high taxes, high crime, open borders, late-term abortion, socialism, blatant cor… https://t.co/gpY4YJLJbb",Thu Feb 20 04:32:58 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,22242,78754
https://t.co/1XnhyX8jb2,Thu Feb 20 04:40:26 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,15717,61619
“What has happened to Roger Stone should never happen to anyone in our Country again.” @TuckerCarlson @FoxNews,Thu Feb 20 06:02:57 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,15267,70234
"Thank you Arizona! With your help, your devotion, and your drive, we are going to keep on working, we are going to… https://t.co/AXwK7g9vb2",Thu Feb 20 06:18:24 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,19945,82972
"Mini Mike Bloomberg’s debate performance tonight was perhaps the worst in the history of debates, and there have be… https://t.co/WLQ7AHxgY7",Thu Feb 20 06:19:56 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,25350,136652
https://t.co/eXpCUQDwU5,Thu Feb 20 06:52:00 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,15415,47881
".@JRubinBlogger (Jennifer Rubin), the wacko “conservative” of the @washingtonpost, must learn how to spell the name… https://t.co/I0vUotNB1b",Thu Feb 20 12:37:26 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,8647,38282
